,text,label
596,"Продукт под маркой  ""русское молоко"" приобретенный в Пятерочке в данном случае творог 1,8% жирности , такой гадости в жизни еще не пробовала, в  целофановой шуршащей упаковки вскрыли от  туда живая тухлата запаха,сроки хранения выдержаны (10.01.18 по 24.01.18) вскрыли 13.01.18- доверяться датам свежайший продукт.Рискнула попробовать на вкус хотя и с отвращением -вкус еще хуже .молочного там вообще ничего подобного нет.И что значит изготовлен из белорусского творога из тухлого,просроченного ?Люди ! за что вы так не навидете свой народ,за что травите? мы и так выживаем из последних сил.",0
597,"Данный персонаж абсолютно не компетентен в тех сферах о которых пишет. Результат сотрудничества отрицательный. Мне казалось что на рынке уже нет таких ""специалистов"" они должны были вымереть как динозавры, однако мне удалось найти такого.Вы получите провал по трафику так-как он допустит фатальную ошибку и забьет на нее Вы точно получите отвратительное впечатление от сотрудничества Вы точно потеряете время Вы точно не получите результата ",1
598,"Пользуюсь МегаФоном уже 13 лет. Но связь лучше не становится, а только хуже. Дома словно в бункере (интернета нет, связь только в определенной комнате), на работе стал тоже глючить (страницы грузит долго, порой сбрасывает совсем загрузку). Не до меня ни я с МегаФона на МегаФон дозвониться не могу! Думаю перейти на другую связь.",0
599,"Обещают 60%, когда рынок недвижимости и строительство стоит? Ответа, как компания обеспечивает такой большой процент я не услышала, только какая-то хамская реплика: ""не хотите, не вкладывайтесь"". Если не хотите попасть на деньги, то несите лучше в банк из топ-100, хоть процент ниже, всяко надежнее конторы ""Рога и копыта"", которая может исчезнуть с вашими денежками через год.",0
600,"05.06.2018 сделал заказ на шуруповерт хитачи в интернет-магазине E38MARKET.RU юр-лицо указано ООО Импорт 39. Оплатил предоплату 50%, получил ответ, что мой заказ оплачен и в ближайшее время будет передан в курьерскую службу.С тех пор ни на сайт попасть не могу, ни дозвониться в колл-центр. В службе доставки сегодня сказали, что не зарегистрирован такой заказ. В общем мошенники.Переписка с ""оператором"" сайта:",1
601,"Самое ипаное такси!!! Выпал бумажник, так водила мне его уже больше 6 часов везёт, никак не привезет. Порожняком ехать не хочет! А что карточки банковские, права, техпаспорт там ему до лампочки",0
602,Не возможно дозвонится до оператора ! Не днём не ночью ! Уже аж смешно ! Говорят якобы все специалисты заняты,1
603,"Несколько лет пользуюсь. У меня несколько (5 касс). И это УЖАС! Постоянное несоответствие остатков в товароучетной системе с остатками в кассе ( ты думаешь что товар у тебя есть в наличии, а фактически его нет или наоборот), неправильное начисление-списание бонусов в картах клиентов (бонусы списываются, но по факту их остается столько же). Почти Все технические проблемы решаются через предоставления дистанционного... ",0
604,"В связи с коронавирусом, канцелярии гос. учреждения не принимают документы от физ. лиц, только от курьерских служб доставки или почтой, и вот я решила ускорить доставку документов и отправила ""замечательной компанией СДЭК"", т. к. их офис расположен рядом с моим домом. О ЧЕМ СИЛЬНО ПОЖАЛЕЛА! Отправка была осуществлена 31.03.2020, на приемке, сотрудник СДЭКа мне сказал - 4-5 дней.",1
605,"И Попова заодно! Почему не показали запись от начала до конца? Полицейские просто обнаглели, они разучились с людьми разговаривать и обьяснять. Полицейские скажут что угодно, как им выгодно. А Попов защищает эту омерзительную систему, смотреть тошно!",0
606,"Однако они отводят их от уголовного дела по мошенничеству, аргументируя:1) Объяснениями: умысла, якобы, не было; подрядчик собирался добросовестно строить, но заказчик капризный оказался и помешал этому.2) Отсылкой к разрешению проблемы в рамках (уже выигранного) гражданского суда и исполнительного производства. Соответственно, надо объединять заявления пострадавших от жуликов и коллективно обращаться в правоохранительные структуры.",1
607,"Классический комментарий будущего адепта: ""Джулия, я очень Вам благодарна за щедрость, которую проявляете в нете, информация бесценная, зацепила, хочу учиться дальше, буду копить нужную сумму.﻿""",1
608,"Чему дети учатся у подобных Лободе наставников?!Почему никакой цензуры?!Это же ДЕТСКИЙ Голос!Скромнее ,умнее,профессиональнее должны быть наставники для детей!!!!Смотреть не хочется!!!",0
609,"Пришлось мне как то купить 1 сим карту и телефон в мтс. Вышел из салона счастливый покупатель телефона и сим карты в лице меня. Дали еще 1 сим карту ""в подарок"". Так вот оказалось, что сим карта вторая подарок именно в кавычках, стоит он 250 рубле, да еще и абонентская плата от 600 р в месяц. Неплохой подарок, который не... ",1
610,"Отвратительная компания. Это не компания по оформлению виз, а контора по выманиваю денег у населения. Схема такая: берут деньги якобы за оформление визы,при этом предлагают оплатить передовом физическому лицу, не имеющему никаких юридических и договорных отношений с компанией. Документы на визу кладут ""под сукно"" и под предлогом, что ""консульство затягивает сроки оформлениия"", ""консульство не открывает нужное количество мест"" ничего не оформляют и деньги, оплаченные клиентами за оформление виз, НЕ возвращают.Это аферисты и мошенники.",1
611,"Зарегистрировалась, для того чтобы сказать вам: нечестно вы работаете, господа. Обещаете одно, а на деле ничего. Заказала у вас массажную накидку, хотя колебалась, но ваши уговоры, обещанный подарок, и  я согласилась. В результате о подарке вы ""забыли"". Кто вы после этого, догадайтесь сами.",1
612,"в четверг 11.10.18.исполнилось  3 недели как я жду обещанного (пока не3 года,обещанного 3 года ждут),три с небольшим недели назад позвонил в 58 грузчиков в пензе,милый голос соединил с мастером Павлом,он приехал на обьект тут же,это вселило уверенность,ну думал какая оперативность,мастер посмотрел ,сказал ,что из за сложности работ это не раньше двух недель,ну ладно две так две,он дал свой телефон,позвонил ему через 1 неделю,он сказал пока нет возможности,позвонил еще через 2 недели ,опять никак,прошла третья неделя,я говорю ему давай тогда отменяем заказ и я обращусь  в другую компанию, он отвечает,что много работы,но отменять не надо,что все сделаем. Я верю и жду!!! Вчера 12.10.18. еще веря, написал СМС Павлу что напоминаю о работе в гараже,ни ответа.Вот после четверга  уже 4 неделя пошла(может после дождичка в четверг,а дождя все нет),смех да и только с этой 58 грузчиков. Позвонил сегодня в другую контору ,они и сказали:никаких проблем,засыпем погреб песком,затем щебенкой и слой раствора из миксера,сроки выполнения 2-3дня.А я идиот ждал 3 недели в 58 грузчиков,спасибо!",1
613,гавно а не связь инет шляпа компания жидов и упырей набивающие свои карманы за счет обмана населения. Вымораживает ихний беспридел.,0
614,"Вчера 29 вечером женщина под именем Маша хотела купить у нас собаку, и написала что перевела нам деньги!!! Прислала поддельный сайт авито с фальшивой оплатой, написала прямо в сообщения авито! Что деньги я получу ею переведённые когда она узнаёт номер карты моей!!!Весело да )), Типо деньги сейчас сайт авито блокирует, а так она может напрямую перевести. Мне же не 10... ",1
615,"Наподключали всякие подписки без моего участия, и не надо говорить что подключить их можно только самому или это предусмотрено тарифом. С апреля ничего не было предусмотрено а в октябре взяли и придусмотрелись! Хорошо, что хоть деньги вернули, что ещё раз говорит что сам мегафон их подключает. Попросят, тогда вернут а не попросят - жизнь удалась.  ",1
616,"Заказала в этом магазине 4 двери на сумму 54 тысячи, привезли другую модель и тянут с возвратом денег или обменом.  1) магазин меняет заводские названия моделей дверей на свои выдуманные, 2) фото на сайте не соответствует реальным моделям дверей, 3) по телефону каждый раз трубки берут разные люди и дают противоположные ответы на один и тот же вопрос, а еще друг на друга операторы говорят "" она новенькая"" или "" она уже не работает"" , в-общем концов не найдешь, 4) на сайте ( и по закону) указано- возврат в течении 14 дней, на самом деле менять двери или возвращать деньги не собираются , предпочитают отмалчиваться.  Никому не рекомендую.",0
617,"Жюри конкретно переигрывает. Смотреть уже неприятно.
Перемалывают нормальные красивые песни в хлам. Хочется в новом году пожелать не скатываться в минус .",0
618,Когда уберут этих ненавистных нашему русскому миру этих судей. Слава русским песням и нашим традициям!!!,0
619,"Продавщица в книжной магазине сказала нам что учебников не в каких магазинах города нет в наличии, так как книжным магазинам сказали что учебники для 2х и 9х классов выдадут школы, что чуть ни 100% учеников получат учебники от государства. Получается двойной обман, и ученикам книги не выдали и книжным магазинам сказали что книги ученикам выдадут, не покупайте их, якобы все равно их не продадите. Ужас какой-то!",1
620,"Я не понимаю откуда такие положительные отзовы их наверное пишут сами руководители студий.  ""Едим дома""это  один сплошной обман. Говорят и обещают одно. А в конце совсем другое. Только время потратили.",0
621,"В полученном наложенным платежом и заклеенной корпоративной  лентой ГУДИЗ по заказу  номер 37225 от 2012-08-22 товаре отсуствовала половина  заказаПосле обращения к ВАМ получил ответ: От: ""Команда гудиз.рф"" [mailto:info@gudiz.ru] Отправлено: 20 сентября 2012 г. 20:15Кому: alexandr-1958@yandex.ruТема: Интернет-магазин ГУДИЗ Добрый день,  уважаемый Александр Юрьевич!Очень сожалеем, что произошла подобная неприятность!Мы запросили недостающую деталь у поставщика, в самое ближайшее время мы обязательно с Вами свяжемся и сообщим о результатах.Приносим искренние извинения за возникшую ситуацию!-- С самыми теплыми пожеланиями,команда гудиз.рфНа этом все уважение и закончилосьКатегорически не рекомендую этот магазин",0
622,"Купил за 7500 рублей 2 билета в МДМ партер Мюзикл «Призрак Оперы». У официального представителя Ticketland.ru на сайте http://vseconcerty.ru ИП Дильдяева Федора Анатольевича.Менеджер по продажам ошибочно продала и прислала курьером билеты на другое число.Неправильная дата в документах вместо 31.05.2015 указана 30.05.2015 г.Данная ошибка была обнаружена только в МДМ 31.05.2015 в 13.40 перед началом Мюзикла.О чем сообщил сотруднику по телефону данного сайта, менеджер пообещал, что вопрос решится и деньги вернем. На сегодняшний день ответа от данного предпринимателя не получил. Сотрудники по телефону отвечают, что директора нет и ближайшее время не будет.Прошел месяц, ИП Дильдяев Ф. А. не соизволил даже дать официального ответа.На сегодняшний день написаны претензии в контролирующие органы, пусть они разбираются с этим предпринимателем.ООО ""МДТЗК""(он же Ticketland.ru) официально заявил, что ИП Дильдяев Ф. А. не является официальным их представителем.Если вы хотите, чтобы мероприятие, а которое планируете попасть, состоялось лично для вас, покупайте билеты в других организациях.Сканы прилагаю.",0
623,"Столкнулись с вопиющим безобразием со стороны таксиста Яндекс такси . за столько лет заказа такси такого чуда не было. Приехали поездом , на жд заказали такси доехать домой с вещами, подъехал таксист и прямо на глазах отменил заказ , видимо , кто то пожирнее заказал , короче переобулся .Пришлось время терять и снова заказывать . А если... ",1
624,"Уже несколько лет пользуюсь МТС. Сейчас решила перейти на другого оператора, т.к. МТС стал очень дорогой, всегда за что-то списывают, до оператора не дозвониться, отвечает только робот. Сейчас очень удобно, номер остаётся, а оператора выбираешь по своему кошельку.",0
625,"я начала искать хороших специалистов, но вместо этого, я попала на мошенников из компании ООО ""Юристплюс"" мне на консультации все красиво преподнесли и рассказали, что решат без всяких вопросов и без судов мой конфликт на работе и я останусь с работой. В общем меня уволили, я осталась без работы и без денег. А эти горе юристы только пожимали плечами... Ни ногой к ним, денег они конечно же не вернули, якобы выполнили предмет договора, только как выполнили и на сколько криво и какие итоги никого не волновала...",1
626,"Мошенники. Куда только смотрят правоохранительные органы.Антена, которую эта ""компания"" продает, сделана в каком то подвале и ничего не принимает. Пустышка. Сажать таких ""бизнесменов"" надо",1
627,"Посетила салон с целью сделать маникюр/педикюр, ушла со ""сделаной"" одной рукой, от остального отказалась, мастер как будто вообще никогда этим не занималась! Может быть сразу после курсов, практикантка! Но за такие деньги, такой красивый салон - должны предупреждать что работают люди без опыта!!! Я очень недовольна!",1
628,"Ужасный ужас!Не возможно смотреть спортивную женскую гимнастику.Ну, чисто бред!!!Оценки забивает, что- то лепечет",0
629,"Поставщики! Не работайте с этой конторой в долг, ни под каким предлогом и обещаниями ""товарища"" Руслана. Заключают договор поручительства, первое время платят,далее оплаты прекращаются.Тянут время по погашению долга, ссылаются на ожидание денег от госзаказчиков проектов. Руслан и офис на звонки не отвечает. Дело передано в суд.",1
630,"Здравствуйте, уберите из жюри Гагарину! Верните Пелагею! Или Нюшу! Реально приятные и умные женщины.",0
631,"ЖК ""Резиденции Замоскворечье"" ужасный кич... как можно строить такую дрянь в 21 веке..................................... ............................................. ............................................. ............................................. .......................................",0
632,"Отвечаю на восторженный ""комментарий"" пользователя под ником ""Эзотерик"" Вот это скрин всех ваших так называемых ""отзывов"" на этом ресурсе. Теперь и тем кто посмотрит эти картинки, станет понятно - кто кормит вас плюшками!!!",1
633,"Я являюсь клиентом Компании ""Отопительные системы ОГК"" уже много лет, и меня очень удивили негативные отзывы, это ПРОВОКАЦИЯ чистой воды - ЛЖИВЫЕ отзывы, сразу видно, ведь компания уже много лет на рынке, и директор Греков А.Э. ответственный человек и никогда меня не подводил, все работы по обслуживанию отопительного оборудования производились в срок, и сотрудники профессионалы, ни какие не гастробайтеры!. Я очень доволен выбором компании, которая обслуживает котельную в моем доме!",0
634,"Неделю назад была согласована дата и время доставки (2 октября с 10 до 13:00). Утром звонила в СДЭК и обещали привезти во время. Посылка была важной и было важно ее получить до вечера.
На данный момент время 16:00, через час заканчивается мое рабочее время, позвонив курьеру, стало ясно, что никто не собирается торопится и извинений также можно не ждать. Хорошо, если... ",0
635,"Настоящие серийные мошенники, каждый день появляются новые сайты-клоны для продолжения своих мошеннических махинаций. Отправка товара только после 100% предоплаты. Нереальные скидки, ничем не обусловленные !Оплата товара происходит напрямую на карточку этих мошенников: их реквизиты: НОМЕР КАРТЫ:4469 1572 0310 8653БАНКОВСКИЙ СЧЕТ:Номер счета: 40817810190110026745Получатель: Леонтьев Михаил СергеевичБанк получателя: ООО ""ХКФ БАНК"" Г. МОСКВАБИК банка: 044525245Кор. Счет: 30101810845250000245ИНН получателя: 183512990529Адрес получателя: укажите любой адрес------------------------------------------- ----------------------------------Действующие клоны мошенников на текущий моментmoscow-apple.rushop-apple.sustore-apple.storeapple-tyt.comapple-room.shopmir-apple.storeappleshop-online.rustore-apple.shopapple-rooms.store",0
636,"Что со мной стало происходить после консультации!!! Это просто ужас. Я чувствую себя лохушкой, которуй мало того что на деньги развели, так ещё и пакет негативных событий в след кинули.Называется записалась к мастеру рейки!Кто хочет наступить на мои грабли, вперёд, записывайтесь к этому ""чудесному"" мастеру рейки",1
637,"Странно  теперь  видеть  рекламу  по  телевизору  от Фридом Финанс! Очень  смешанные  чувства  испытываю  после того  как  стала  их  клиентом! Ведь  с рекламы  кажется  что  компания  надежная  и  крупная, европейская а  на самом  деле  мошенники  и еще  из  России! В  общем  попала туда, облапошили до  нитки и  осталась у  разбитого  корыта, как  в  сказке! Жулики они!",0
638,"Начну с самого простого, это скорость. Скорость у компании великолепная, максимум который я замерял-20мб/с! Отличная скорость, которая дай бог выдержит видео с адекватным качеством, стабильная скорость у меня 4мб/с. компания уже 2 раза меняла мне тариф по собственному желанию, сначало они убрали больше половины функций и повысили цену, затем снова повысили стоимость за подключенный безлимит. Постоянная смена качества сети, будто долбят по ней.",1
639,"Для продвижения нового товара решили заказать накрутку в ютубе и фэисбуке, попались на рекламу, типа будет качественно и недорого. Однако, появление нескольких новых подписчиков, накруткой не назовешь. В службу поддержки на сайте не достучишься. Пришлось отказаться от услуг подобных ""помощников"". Рады уже тому, что не влетели в крупную сумму.",1
640,"Менеджер отдела продаж компании ""Град-Промо""Данил Кокоткин+7(953)827-12-70grad.danil77@mail.ru Заказывали у них утеплитель, менеджер Данил сказал что склад находиться в Барнауле... Машину так и не нашли чтоб привезти... Потом написал что деньги вернут и всё...Трубки недоступны, по юр. адресу нет такой организации ... Не связывайтесь с ними никогда...",0
641,"хочу поделиться качеством работы технической поддержки, которая в принципе отсутствует в этой организации. Так как для покупки товаров необходимо привязать карту/ы, то если не выкупаешь товар, который даже с браком, то списывают деньги с карты за возврат. Так 05.11.2024 я заказала 2 пары джинс, которые пришли с кривыми швами, когда одеваешь их, то шов оказывается на коленке - это брак?... ",0
642,"Ни когда не заказывайте товар , особенно если в для бизнеса его заказываете. просто не привозят в том обьеме что заказывалось.
из за плохой работы сборщиков, они могут не пр инять заказ в работу, говоря о том что нет сборщиков, потом что не проходит проплата, и в итоге расформировывают заказ чтоб не собирать. Сборка с удовольствием соберет заказ за 2,3... ",0
643,"Осторожно, мошенники!!! Компания ООО ""Практика"" производит торговлю фальсифицированными лекарственными препаратами Papillock, PapillockPlus через различные интернет-ресурсы (http://papillock.org, http://papillockplus.ru и т.п.). Отзывы реальных покупателей о таких препаратах имеются, например, в http://badbed.ru/bads-new/566-papillock-obman -otzyvy.html",0
644,"А нас около 40 мин. назад водитель Яндекс таки высадил из машины с ребенком, потому что мы ему не понравились.
Круто!!!
А оказывается такое бывает!!!
Теперь я понимаю безответственность этой организации - перевозчика, ... Вы вызываете Яндекс-такси, они Вас посреди дороги высаживают и ВЁЁЁЁЁ... никто ни за что не отвечает, круто....",1
645,"Оговорочка по фрейду :)На персонале, ведущем контент экономят, то картинки с крестами и церквями в вк, то ляпы везде! Обратите внимание- в вк почти нет комментариев, их просто удаляют! :)Очень очень жаль... так хорошо начинали, потом увлеклись в игру ""авторство"" и ""мы лучшие"" и понеслась... опустились до того, что в книгу ""векторная нумерология"" вписали даты бывших лекторов и разобрали их в негативе!",1
646,"Качество выполняемых услуг по ремонту одежды в этом ателье действительно на ""высочайшем уровне"". Дважды обращалась в ателье - дважды вещи безвозвратно испорчены. Единственный плюс - хорошо продуманный для клиентов подъезд к ателье и удобная парковка. ""небольшая"" Стоимость - это фактический обман, т.к. вы платите за то, что вещь больше не будете носить.",1
647,"Купил обогреватель маме на дачу. Сначала все было хорошо, мама была довольна. Спустя некоторое время все стало просто ужасно. Обогреватель перестал греть, так как изначально было заявлено производителем. Начал бить током, в итоге использовать его стало не только страшно, но и действительно опасно.",0
648,"Вчера ехала в маршрутном такси ""К"",номер ""С 310 КЕ"",машина находится в изношенном состоянии, во время поездки машину заносит и качает в разные стороны, в любой момент может перевернутся, обратите, пожалуйста, на это внимание, на такой машине перевозить людей нельзя.",0
649,"Кроме слова «мошенники» ничего сказать не могу. Подключают ненужные платные услуги без разрешения, при подключении дополнительных услуг обнуляют оплаченный период и требуют оплатить заново. В чате общаются бестолковые сотрудники, квалификация которых вызывает очень сильное сомнение. До этого был Онлайм, скучаю…",0
650,"Возмущена появлением Киркорова в рекламе, да ещё с такой ""смешной "" шуткой- "" вошёл не в ту дверь"" ...
Да уж. Быстро вы ""переобуваетесь"".
Давайте и оппу его начните показывать. Ну очень весело всей стране от вашей рекламы. Такое шедевральное остроумие , аж тошнит.",1
651,"Посчастливилось совершить покупку в данном магазине. Молодцы, оперативно работают. Ни товара, ни денег. Зато так правдоподобно делают рассылку: оплачено, отгрузка и т.д. А потом, ни сайта, ни номера телефона действующего ..3 секунды соединение и сброс вызова.По данному факту обратилась в МВД России отдел ""К""..и всем, кто пострадал от этих ""замечательных"" людей, советую сделать тоже самое!",1
652,"Имели неосторожность заказать у них сайт  - полный провал и позор. вот что они нам ""создали"" за 2 месяца и 25 тыр)) Сразу предупреждал руководство, что это конченые проходимцы, но они решили ""попробовать""Особенно мне понравился ""логотип"", который Дмитрий, видимо, лично нарисовал в paint за бутылочкой пивкаНикому не советую к ним обращаться -  даже свой собственный лого эта ""студия"" не смогла нарисовать, а слила с бесплатных стоков)",1
653,"Отвратительный автоответчик. Хочу ждать ответа и слушать обычные гудки столько, сколько могу и хочу! Зачем вклинивается робот с ужасным голосом и ненужными советами. Не нужна мне такая ""помощь""",1
654,"Приходит так называемый юрист - дама в брильянтах, явно из кавказских или азиатских регионов, выпучив глаза и размахивая руками, громко крича мелет чушь, не отвечая прямо на вопрос, затем объявляет, что она и так ""в общих чертах проконсультировала, а для того, чтобы добиться мне успеха, она ТРОЕ СУТОК!!! будет составлять ПРАВОВОЕ ЗАКЛЮЧЕНИЕ по элементарному вопросу, за которое возьмет 20-30 тысяч, если заплачу за ее бумажку, то меня ждет 100% успех, если пойду проблему решать сам, ждет 100% проигрыш..",1
655,"Лично я, очень благодарна основателям и всему персоналу Wildberries за их безупречную работу, которая очень сильно облегчают нам жизнь (помогая сэкономить время и деньги)!!! На протяжении двух лет являюсь постоянным клиентом и очень довольна условиями работы с ними! Желаю Вам процветаниям долголетия!!!",0
656,"http://begemotor.ru/   Осторожно мошенники!!!!!!!! Очередная интернет дурилка отбирающая деньги у населения. За этой питерской ОПГ уже более 20-ти эпизодов!! Всю информацию о вновь появившихся мошенниках я уже передал в органы,сказали что эта опг уже давно в разработке..  Торгуют как обычно квадроциклами,снегохода ми,вообщем мототехникой.На официальном сайте квадроциклов CF MOTO уже появилась информация об этих мошенниках begemotor.ru.  Ознакомиться можно здесь: http://motorespect.com/news/osteregajtes_mosh ennikov,_predlagayushhih_tehniku_cfmoto_so_sk idkoj_20161212",0
657,"Сидит пьет чай, не работает кондиционер, это не мое дело, техника у меня нет! И смеются! А вагоне много детей, жара 32 градуса! Хамит и орет на всех!",0
658,"Все мы знаем, что таких ""предпринимателей"", как завещал один мудрый человек, хватает во всем мире, такие люди живут по принципу ""не н****шь - не проживешь"", но также каждый из нас в глубине души знает, что они процветают только потому, что мы им это позволяем. В этой связи настоятельно рекомендую обратиться с заявлением в прокуратуру Басманного района города Москвы, изложить в заявлении все необходимые факты, приложить подтверждающие фото-материалы.",1
659,"Блокируют буквально все , что связано с недвижимостью ! Призываю всех отказаться от этого сайта ! Я не могу выставить на продажу свою личную квартиру ! Смешно !",1
660,"Следовали 27 сентября на поезде 81 вагон 10 . При входе в вагон света нет вообще, температура в вагон на табло + 31, следуем уже 2 часа жара невозможна. Попросили воды , вода есть, но оплата только наличными 0,5 л - 75 рублей. Охренеть бизнес , это круче чем на безпроигнышных лотереях. Самый главный прикол за такое "" приятное"" отношение... ",1
661,"Собственно был оплачен ключ на Battlefield 4 Premium   , ключ не пришел. Пытался связаться с поддержкой, поддержка молчит! А теперь самое веселое чтобы оставить отзыв на сайте, нужно чтобы ""администратор"" его одобрил... Ну написал отзыв, и что я вижу через 3 часа? а то что его уже нету.",1
662,"По поводу транспортных карт:1. Списывают деньги как попало, когда и куда попало с задержкой в 3 дня.2. Блокируют возможность пополнения через банк, после своих же манипуляций.3. Украв деньги еще и предлагают заказать платную детализацию.Вывод: чтоб вам стало ""очень хорошо""........",1
663,"Всё отлично, кроме комментатора Олега Пирожкова. Подземные, уберите его с Прекрасного канала. Он настоящий Предатель. 😭😭😭",0
664,"Вместо белых кед  Лакосте 36-го размера на кожанной подошве впарили синие парусиновые ""гады"" 38-го (фото прилагаю).  Обратной связи нет. Кто-то в полицию пытался обращаться? Это ж мошенники!",0
665,"Никаких ""скидок"" указанных в акции- нет, так как изначально цены на книги завышены, а на некоторые в несколько раз. Качество книг оставляет желать лучшего, и уж никак не соответствует заявленным ценам на них.Каталог с новинками мне не прислали, зато я получила ""рекомендуемую книгу"" (без предупреждения, что мне она отправлена или необходимость сделать заказ) - по утроенной цене чтиво сомнительного содержания и отвратительного качества.",1
